time	V(vout)
Step Information: X=1  (Run: 1/5)
3.000274709094884e-03	-1.126421e-01
3.001883151800326e-03	-1.019992e-01
3.003598824019463e-03	-9.130348e-02
3.007030168457742e-03	-7.175414e-02
3.013892857334298e-03	-3.798187e-02
3.022916833379970e-03	-1.667015e-03
3.032097789283927e-03	2.721617e-02
3.040910290238712e-03	4.807281e-02
3.053248025725017e-03	6.929916e-02
3.067273687936283e-03	8.590806e-02
3.085269953104902e-03	9.931550e-02
3.105251969707533e-03	1.080413e-01
3.125251969707532e-03	1.127510e-01
3.145251969707531e-03	1.151216e-01
3.165251969707530e-03	1.162093e-01
3.185251969707530e-03	1.165942e-01
3.205251969707529e-03	1.165943e-01
3.225251969707528e-03	1.164027e-01
3.230100000000000e-03	1.163328e-01
3.242896060584925e-03	1.161147e-01
3.250099999999999e-03	1.159798e-01
3.250109999999997e-03	1.159787e-01
3.250129999999997e-03	1.159715e-01
3.250159999999998e-03	1.159379e-01
3.250199999999998e-03	1.158579e-01
3.250204000000000e-03	1.158431e-01
3.250211999999999e-03	1.158109e-01
3.250227999999997e-03	1.157360e-01
3.250254827358516e-03	1.155898e-01
3.250283902615683e-03	1.154118e-01
3.250321284471603e-03	1.151667e-01
3.250375013601894e-03	1.148043e-01
3.251986887510650e-03	1.041387e-01
3.253706219679988e-03	9.342155e-02
3.257144884018667e-03	7.383639e-02
3.264022212696022e-03	4.000725e-02
3.273041970866017e-03	3.730271e-03
3.282224557329842e-03	-2.513934e-02
3.291034589671858e-03	-4.600669e-02
3.303117202216651e-03	-6.686076e-02
3.317047445819676e-03	-8.347492e-02
3.334767905519058e-03	-9.685625e-02
3.354623371087207e-03	-1.056871e-01
3.374623371087206e-03	-1.105145e-01
3.394623371087205e-03	-1.129583e-01
3.414623371087205e-03	-1.140899e-01
3.434623371087204e-03	-1.145025e-01
3.454623371087203e-03	-1.145216e-01
3.474623371087202e-03	-1.143438e-01
3.480000000000000e-03	-1.142693e-01
3.492346742174385e-03	-1.140652e-01
3.500000000000000e-03	-1.139255e-01
3.500010000000001e-03	-1.139244e-01
3.500030000000001e-03	-1.139172e-01
3.500059999999999e-03	-1.138836e-01
3.500099999999999e-03	-1.138036e-01
3.500104000000000e-03	-1.137889e-01
3.500112000000000e-03	-1.137567e-01
3.500127999999998e-03	-1.136818e-01
3.500154771012683e-03	-1.135359e-01
3.500183814056240e-03	-1.133581e-01
3.500221104024103e-03	-1.131137e-01
3.500274724606966e-03	-1.127521e-01
3.501883342092890e-03	-1.021080e-01
3.503599200744539e-03	-9.141125e-02
3.507030918047837e-03	-7.186009e-02
3.513894352654437e-03	-3.808493e-02
3.522918106422156e-03	-1.772032e-03
3.532099145967398e-03	2.711046e-02
3.540911520262011e-03	4.796764e-02
3.553236415619040e-03	6.917530e-02
3.567257274570423e-03	8.578447e-02
3.585239626698152e-03	9.919066e-02
3.605215237794064e-03	1.079217e-01
3.625215237794063e-03	1.126373e-01
3.645215237794062e-03	1.150116e-01
3.665215237794062e-03	1.161015e-01
3.685215237794061e-03	1.164877e-01
3.705215237794060e-03	1.164888e-01
3.725215237794059e-03	1.162979e-01
3.730100000000000e-03	1.162276e-01
3.742969524411863e-03	1.160085e-01
3.750099999999999e-03	1.158751e-01
3.750109999999997e-03	1.158739e-01
3.750129999999997e-03	1.158667e-01
3.750159999999999e-03	1.158332e-01
3.750199999999999e-03	1.157532e-01
3.750204000000000e-03	1.157384e-01
3.750211999999999e-03	1.157062e-01
3.750227999999998e-03	1.156313e-01
3.750254824486824e-03	1.154850e-01
3.750283898102402e-03	1.153071e-01
3.750321275274356e-03	1.150620e-01
3.750374998871573e-03	1.146997e-01
3.751986706788051e-03	1.040352e-01
3.753705861898961e-03	9.331904e-02
3.757144172120780e-03	7.373562e-02
3.764020792564420e-03	3.990921e-02
3.773040747753635e-03	3.630421e-03
3.782223255896951e-03	-2.523986e-02
3.791033406809946e-03	-4.610668e-02
3.803128506970069e-03	-6.697902e-02
3.817063420393434e-03	-8.359294e-02
3.834797348794949e-03	-9.697562e-02
3.854658973360466e-03	-1.058013e-01
3.874658973360465e-03	-1.106229e-01
3.894658973360464e-03	-1.130631e-01
3.914658973360463e-03	-1.141926e-01
3.934658973360462e-03	-1.146038e-01
3.954658973360461e-03	-1.146220e-01
3.974658973360461e-03	-1.144435e-01
3.980000000000001e-03	-1.143694e-01
3.992417946720901e-03	-1.141637e-01
4.000000000000000e-03	-1.140252e-01
4.000010000000002e-03	-1.140240e-01
4.000030000000002e-03	-1.140168e-01
4.000060000000000e-03	-1.139833e-01
4.000099999999999e-03	-1.139033e-01
4.000104000000001e-03	-1.138885e-01
4.000112000000000e-03	-1.138563e-01
4.000127999999999e-03	-1.137814e-01
4.000154773749341e-03	-1.136355e-01
4.000183818357667e-03	-1.134578e-01
4.000221112787632e-03	-1.132133e-01
4.000274738641667e-03	-1.128516e-01
4.001883514262762e-03	-1.022065e-01
4.003599541591928e-03	-9.150877e-02
4.007031596250262e-03	-7.195596e-02
4.013895705566928e-03	-3.817818e-02
4.022919258930908e-03	-1.867054e-03
4.032100374096320e-03	2.701481e-02
4.040912633879346e-03	4.787246e-02
4.053225898027632e-03	6.906319e-02
4.067242406053623e-03	8.567262e-02
4.085212157992079e-03	9.907766e-02
4.105181969985314e-03	1.078135e-01
4.125181969985313e-03	1.125344e-01
4.145181969985312e-03	1.149120e-01
4.165181969985311e-03	1.160039e-01
4.185181969985310e-03	1.163914e-01
4.205181969985310e-03	1.163934e-01
4.225181969985309e-03	1.162031e-01
4.230100000000001e-03	1.161324e-01
4.243036060029366e-03	1.159123e-01
4.250100000000000e-03	1.157803e-01
4.250109999999998e-03	1.157792e-01
4.250129999999998e-03	1.157720e-01
4.250159999999999e-03	1.157384e-01
4.250199999999999e-03	1.156584e-01
4.250204000000000e-03	1.156436e-01
4.250212000000000e-03	1.156114e-01
4.250227999999998e-03	1.155365e-01
4.250254821889853e-03	1.153903e-01
4.250283894021090e-03	1.152124e-01
4.250321266953686e-03	1.149673e-01
4.250374985547718e-03	1.146050e-01
4.251986543368624e-03	1.039415e-01
4.253705538377592e-03	9.322628e-02
4.257143528395527e-03	7.364443e-02
4.264019508431395e-03	3.982051e-02
4.273039642539490e-03	3.540069e-03
4.282222079786551e-03	-2.533082e-02
4.291032337992363e-03	-4.619716e-02
4.303138725477121e-03	-6.708602e-02
4.317077859841263e-03	-8.369972e-02
4.334823965139838e-03	-9.708361e-02
4.354691159762499e-03	-1.059046e-01
4.374691159762498e-03	-1.107210e-01
4.394691159762498e-03	-1.131579e-01
4.414691159762497e-03	-1.142854e-01
4.434691159762496e-03	-1.146955e-01
4.454691159762495e-03	-1.147128e-01
4.474691159762494e-03	-1.145337e-01
4.480000000000001e-03	-1.144599e-01
4.492482319524968e-03	-1.142529e-01
4.500000000000001e-03	-1.141153e-01
4.500010000000002e-03	-1.141142e-01
4.500030000000002e-03	-1.141070e-01
4.500060000000000e-03	-1.140734e-01
4.500100000000000e-03	-1.139934e-01
4.500104000000001e-03	-1.139787e-01
4.500112000000001e-03	-1.139465e-01
4.500127999999999e-03	-1.138716e-01
4.500154776225354e-03	-1.137256e-01
4.500183822249398e-03	-1.135479e-01
4.500221120716550e-03	-1.133034e-01
4.500274751339791e-03	-1.129417e-01
4.501883670037062e-03	-1.022957e-01
4.503599849980815e-03	-9.159700e-02
4.507032209868322e-03	-7.204270e-02
4.513896929643334e-03	-3.826255e-02
4.522920302263599e-03	-1.953032e-03
4.532101485802634e-03	2.692827e-02
4.540913642049085e-03	4.778635e-02
4.553216371200652e-03	6.896175e-02
4.567228938444145e-03	8.557139e-02
4.585187280121913e-03	9.897541e-02
4.605151842282842e-03	1.077156e-01
4.625151842282842e-03	1.124413e-01
4.645151842282841e-03	1.148219e-01
4.665151842282840e-03	1.159156e-01
4.685151842282839e-03	1.163043e-01
4.705151842282838e-03	1.163070e-01
4.725151842282838e-03	1.161173e-01
4.730100000000001e-03	1.160463e-01
4.743096315434309e-03	1.158254e-01
4.750100000000000e-03	1.156946e-01
4.750109999999998e-03	1.156934e-01
4.750129999999998e-03	1.156862e-01
4.750160000000000e-03	1.156526e-01
4.750200000000000e-03	1.155726e-01
4.750204000000001e-03	1.155579e-01
4.750212000000000e-03	1.155257e-01
4.750227999999999e-03	1.154507e-01
4.750254819536601e-03	1.153045e-01
4.750283890322358e-03	1.151266e-01
4.750321259420334e-03	1.148816e-01
4.750374973479850e-03	1.145193e-01
4.751986395265390e-03	1.038567e-01
4.753705245169965e-03	9.314236e-02
4.757142944979111e-03	7.356192e-02
4.764018344597405e-03	3.974025e-02
4.773038641028047e-03	3.458320e-03
4.782221014036303e-03	-2.541311e-02
4.791031369537204e-03	-4.627902e-02
4.803147959175944e-03	-6.718281e-02
4.817090908852028e-03	-8.379631e-02
4.834848022612213e-03	-9.718129e-02
4.854720254512414e-03	-1.059981e-01
4.874720254512414e-03	-1.108097e-01
4.894720254512413e-03	-1.132437e-01
4.914720254512412e-03	-1.143695e-01
4.934720254512411e-03	-1.147784e-01
4.954720254512410e-03	-1.147950e-01
4.974720254512410e-03	-1.146154e-01
4.980000000000002e-03	-1.145418e-01
4.992540509024798e-03	-1.143335e-01
4.999900000000002e-03	-1.141988e-01
5.000000000000001e-03	-1.141969e-01
Step Information: X=5  (Run: 5/5)
0.000000000000000e+00	-2.068029e-02
9.999999998205888e-09	-2.068013e-02
2.999999999808711e-08	-2.067909e-02
5.999999999964367e-08	-2.067414e-02
9.999999999940612e-08	-2.066198e-02
1.040000000007701e-07	-2.066014e-02
1.120000000000287e-07	-2.065537e-02
1.279999999985459e-07	-2.064428e-02
1.547403759086241e-07	-2.062269e-02
1.837659390283020e-07	-2.059638e-02
2.210054646199777e-07	-2.056019e-02
2.745688759825393e-07	-2.050664e-02
3.595500380360744e-06	-1.730934e-02
7.023558707464073e-06	-1.431388e-02
1.387967536166726e-05	-9.051135e-03
2.499173621667641e-05	-1.977848e-03
3.662499969703595e-05	3.864912e-03
4.780414048612819e-05	8.099360e-03
6.180106784255471e-05	1.197184e-02
7.881941805172599e-05	1.526227e-02
9.881941805172517e-05	1.780210e-02
1.188194180517244e-04	1.938576e-02
1.388194180517235e-04	2.033246e-02
1.588194180517227e-04	2.088509e-02
1.788194180517219e-04	2.119397e-02
1.988194180517211e-04	2.135212e-02
2.188194180517203e-04	2.142234e-02
2.303999999999987e-04	2.143643e-02
2.363999999999630e-04	2.143342e-02
2.442999999999161e-04	2.142586e-02
2.500999999999996e-04	2.141718e-02
2.501100000000013e-04	2.141702e-02
2.501300000000012e-04	2.141597e-02
2.501599999999993e-04	2.141103e-02
2.501999999999990e-04	2.139921e-02
2.502040000000004e-04	2.139702e-02
2.502119999999997e-04	2.139225e-02
2.502279999999982e-04	2.138116e-02
2.502548507212904e-04	2.135947e-02
2.502839393766464e-04	2.133308e-02
2.503213587450280e-04	2.129671e-02
2.503751345638641e-04	2.124293e-02
2.537092353317207e-04	1.803330e-02
2.571508877372529e-04	1.502737e-02
2.640341925483139e-04	9.747605e-03
2.751475288457830e-04	2.695447e-03
2.872464821012423e-04	-3.346003e-03
2.983973927468270e-04	-7.540794e-03
3.120651262274281e-04	-1.129513e-02
3.287978860158497e-04	-1.451997e-02
3.487978860158489e-04	-1.706411e-02
3.687978860158481e-04	-1.865582e-02
3.887978860158472e-04	-1.960859e-02
4.087978860158464e-04	-2.016606e-02
4.287978860158456e-04	-2.047902e-02
4.487978860158448e-04	-2.064077e-02
4.687978860158440e-04	-2.071436e-02
4.802999999999995e-04	-2.073023e-02
4.862999999999638e-04	-2.072819e-02
4.941999999999169e-04	-2.072187e-02
5.000000000000004e-04	-2.071408e-02
5.000099999999986e-04	-2.071393e-02
5.000299999999985e-04	-2.071288e-02
5.000600000000001e-04	-2.070794e-02
5.000999999999999e-04	-2.069612e-02
5.001040000000012e-04	-2.069394e-02
5.001120000000005e-04	-2.068917e-02
5.001279999999990e-04	-2.067808e-02
5.001547458935406e-04	-2.065649e-02
5.001837746122090e-04	-2.063017e-02
5.002210231274951e-04	-2.059398e-02
5.002745971569890e-04	-2.054042e-02
5.035961869855783e-04	-1.734273e-02
5.070249248731520e-04	-1.434695e-02
5.138824006482995e-04	-9.083719e-03
5.249945228240106e-04	-2.011963e-03
5.366504015100367e-04	3.840086e-03
5.478281097212913e-04	8.072256e-03
5.618102224067313e-04	1.193896e-02
5.788149696766519e-04	1.522595e-02
5.988149696766511e-04	1.776573e-02
6.188149696766503e-04	1.934961e-02
6.388149696766494e-04	2.029650e-02
6.588149696766486e-04	2.084930e-02
6.788149696766478e-04	2.115834e-02
6.988149696766470e-04	2.131665e-02
7.188149696766462e-04	2.138701e-02
7.303999999999991e-04	2.140119e-02
7.363999999999635e-04	2.139823e-02
7.442999999999166e-04	2.139072e-02
7.501000000000001e-04	2.138207e-02
7.501100000000017e-04	2.138192e-02
7.501300000000016e-04	2.138087e-02
7.501599999999997e-04	2.137593e-02
7.501999999999995e-04	2.136410e-02
7.502040000000008e-04	2.136192e-02
7.502120000000001e-04	2.135715e-02
7.502279999999986e-04	2.134605e-02
7.502548454911759e-04	2.132437e-02
7.502839311567984e-04	2.129799e-02
7.503213419981815e-04	2.126163e-02
7.503751077465697e-04	2.120786e-02
7.537085841467332e-04	1.799882e-02
7.571495920436766e-04	1.499339e-02
7.640316078375599e-04	9.714449e-03
7.751448834906159e-04	2.661322e-03
7.872220587199601e-04	-3.370878e-03
7.983742412539831e-04	-7.567468e-03
8.120585249544211e-04	-1.132756e-02
8.288049162255874e-04	-1.455544e-02
8.488049162255866e-04	-1.709929e-02
8.688049162255858e-04	-1.869056e-02
8.888049162255850e-04	-1.964301e-02
9.088049162255842e-04	-2.020023e-02
9.288049162255833e-04	-2.051298e-02
9.488049162255825e-04	-2.067455e-02
9.688049162255817e-04	-2.074799e-02
9.802999999999999e-04	-2.076377e-02
9.862999999999643e-04	-2.076168e-02
9.941999999999174e-04	-2.075530e-02
1.000000000000001e-03	-2.074748e-02
1.000009999999999e-03	-2.074732e-02
1.000029999999999e-03	-2.074628e-02
1.000060000000001e-03	-2.074134e-02
1.000100000000000e-03	-2.072952e-02
1.000104000000002e-03	-2.072734e-02
1.000112000000001e-03	-2.072257e-02
1.000127999999999e-03	-2.071148e-02
1.000154750885270e-03	-2.068988e-02
1.000183782458655e-03	-2.066356e-02
1.000221039107081e-03	-2.062736e-02
1.000274622742880e-03	-2.057379e-02
1.003596808162449e-03	-1.737553e-02
1.007026160853616e-03	-1.437927e-02
1.013884866235951e-03	-9.115257e-03
1.024997046115476e-03	-2.044454e-03
1.036674328228505e-03	3.816795e-03
1.047850696299958e-03	8.047117e-03
1.061818671231739e-03	1.190861e-02
1.078810524889860e-03	1.519257e-02
1.098810524889859e-03	1.773249e-02
1.118810524889859e-03	1.931670e-02
1.138810524889858e-03	2.026384e-02
1.158810524889857e-03	2.081685e-02
1.178810524889856e-03	2.112606e-02
1.198810524889855e-03	2.128452e-02
1.218810524889855e-03	2.135503e-02
1.230400000000000e-03	2.136930e-02
1.236399999999964e-03	2.136637e-02
1.244299999999917e-03	2.135891e-02
1.250100000000001e-03	2.135031e-02
1.250110000000002e-03	2.135015e-02
1.250130000000002e-03	2.134910e-02
1.250160000000000e-03	2.134416e-02
1.250200000000000e-03	2.133233e-02
1.250204000000001e-03	2.133015e-02
1.250212000000001e-03	2.132538e-02
1.250227999999999e-03	2.131429e-02
1.250254840757990e-03	2.129261e-02
1.250283923717881e-03	2.126623e-02
1.250321326842684e-03	2.122987e-02
1.250375083477688e-03	2.117611e-02
1.253707994847905e-03	1.796762e-02
1.257148419488131e-03	1.496264e-02
1.264029268768580e-03	9.684443e-03
1.275142489542330e-03	2.630439e-03
1.287199925888927e-03	-3.393370e-03
1.298353265168754e-03	-7.591594e-03
1.312052448425177e-03	-1.135688e-02
1.328811170101769e-03	-1.458752e-02
1.348811170101768e-03	-1.713111e-02
1.368811170101767e-03	-1.872199e-02
1.388811170101766e-03	-1.967415e-02
1.408811170101765e-03	-2.023115e-02
1.428811170101765e-03	-2.054371e-02
1.448811170101764e-03	-2.070512e-02
1.468811170101763e-03	-2.077842e-02
1.480300000000000e-03	-2.079411e-02
1.486299999999965e-03	-2.079198e-02
1.494199999999918e-03	-2.078556e-02
1.500000000000001e-03	-2.077770e-02
1.500010000000000e-03	-2.077755e-02
1.500029999999999e-03	-2.077650e-02
1.500060000000001e-03	-2.077156e-02
1.500100000000001e-03	-2.075974e-02
1.500104000000002e-03	-2.075756e-02
1.500112000000001e-03	-2.075279e-02
1.500128000000000e-03	-2.074170e-02
1.500154755401256e-03	-2.072010e-02
1.500183789557227e-03	-2.069378e-02
1.500221053563879e-03	-2.065757e-02
1.500274645890663e-03	-2.060399e-02
1.503597370151256e-03	-1.740522e-02
1.507027279065414e-03	-1.440852e-02
1.513887096893735e-03	-9.143796e-03
1.524999328985414e-03	-2.073851e-03
1.536695946733387e-03	3.795704e-03
1.547871108193270e-03	8.024358e-03
1.561826222326781e-03	1.188113e-02
1.578806407744202e-03	1.516236e-02
1.598806407744201e-03	1.770240e-02
1.618806407744200e-03	1.928691e-02
1.638806407744199e-03	2.023428e-02
1.658806407744198e-03	2.078748e-02
1.678806407744197e-03	2.109685e-02
1.698806407744197e-03	2.125545e-02
1.718806407744196e-03	2.132610e-02
1.730400000000000e-03	2.134044e-02
1.736399999999964e-03	2.133754e-02
1.744299999999917e-03	2.133013e-02
1.750100000000001e-03	2.132156e-02
1.750110000000003e-03	2.132140e-02
1.750130000000003e-03	2.132036e-02
1.750160000000001e-03	2.131541e-02
1.750200000000000e-03	2.130359e-02
1.750204000000002e-03	2.130141e-02
1.750212000000001e-03	2.129664e-02
1.750228000000000e-03	2.128554e-02
1.750254836474580e-03	2.126386e-02
1.750283916985809e-03	2.123749e-02
1.750321313127516e-03	2.120114e-02
1.750375061515347e-03	2.114739e-02
1.753707461560880e-03	1.793938e-02
1.757147358382078e-03	1.493482e-02
1.764027152024474e-03	9.657293e-03
1.775140323141019e-03	2.602495e-03
1.787179873537999e-03	-3.413708e-03
1.798334264249659e-03	-7.613417e-03
1.812046865809418e-03	-1.138339e-02
1.828816740274224e-03	-1.461653e-02
1.848816740274224e-03	-1.715990e-02
1.868816740274223e-03	-1.875042e-02
1.888816740274222e-03	-1.970232e-02
1.908816740274221e-03	-2.025912e-02
1.928816740274220e-03	-2.057151e-02
1.948816740274219e-03	-2.073278e-02
1.968816740274219e-03	-2.080595e-02
1.980299999999990e-03	-2.082156e-02
1.986299999999747e-03	-2.081940e-02
1.994199999999426e-03	-2.081294e-02
2.000000000000002e-03	-2.080505e-02
2.000010000000000e-03	-2.080489e-02
2.000030000000000e-03	-2.080385e-02
2.000059999999998e-03	-2.079891e-02
2.000099999999998e-03	-2.078709e-02
2.000103999999999e-03	-2.078491e-02
2.000111999999998e-03	-2.078014e-02
2.000127999999997e-03	-2.076904e-02
2.000154759486894e-03	-2.074744e-02
2.000183795979309e-03	-2.072112e-02
2.000221066643181e-03	-2.068490e-02
2.000274666832943e-03	-2.063131e-02
2.003597878598141e-03	-1.743207e-02
2.007028290742865e-03	-1.443498e-02
2.013889115032311e-03	-9.169618e-03
2.025001394367152e-03	-2.100450e-03
2.036715482471405e-03	3.776605e-03
2.047889557021496e-03	8.003757e-03
2.061832978152177e-03	1.185624e-02
2.078802604260022e-03	1.513501e-02
2.098802604260021e-03	1.767517e-02
2.118802604260020e-03	1.925996e-02
2.138802604260019e-03	2.020754e-02
2.158802604260018e-03	2.076090e-02
2.178802604260018e-03	2.107042e-02
2.198802604260017e-03	2.122915e-02
2.218802604260016e-03	2.129992e-02
2.230399999999997e-03	2.131432e-02
2.236399999999961e-03	2.131146e-02
2.244299999999914e-03	2.130409e-02
2.250099999999998e-03	2.129555e-02
2.250109999999996e-03	2.129539e-02
2.250129999999996e-03	2.129435e-02
2.250159999999998e-03	2.128940e-02
2.250199999999997e-03	2.127758e-02
2.250203999999999e-03	2.127539e-02
2.250211999999998e-03	2.127063e-02
2.250227999999996e-03	2.125953e-02
2.250254832598265e-03	2.123786e-02
2.250283910893512e-03	2.121148e-02
2.250321300715959e-03	2.117514e-02
2.250375041640589e-03	2.112140e-02
2.253706978967637e-03	1.791383e-02
2.257146398143943e-03	1.490965e-02
2.264025236496558e-03	9.632726e-03
2.275138362681117e-03	2.577208e-03
2.287161708255870e-03	-3.432100e-03
2.298317054267203e-03	-7.633155e-03
2.312041745396475e-03	-1.140736e-02
2.328821707969740e-03	-1.464276e-02
2.348821707969739e-03	-1.718593e-02
2.368821707969739e-03	-1.877615e-02
2.388821707969738e-03	-1.972781e-02
2.408821707969737e-03	-2.028443e-02
2.428821707969736e-03	-2.059667e-02
2.448821707969735e-03	-2.075781e-02
2.468821707969734e-03	-2.083086e-02
2.480299999999998e-03	-2.084640e-02
2.486299999999962e-03	-2.084421e-02
2.494199999999915e-03	-2.083771e-02
2.499999999999999e-03	-2.082979e-02
2.500010000000000e-03	-2.082963e-02
2.500030000000000e-03	-2.082859e-02
2.500059999999998e-03	-2.082365e-02
2.500099999999998e-03	-2.081183e-02
2.500104000000000e-03	-2.080965e-02
2.500111999999999e-03	-2.080488e-02
2.500127999999997e-03	-2.079379e-02
2.500154763183257e-03	-2.077218e-02
2.500183801789461e-03	-2.074585e-02
2.500221078476399e-03	-2.070963e-02
2.500274685780100e-03	-2.065603e-02
2.503598338609487e-03	-1.745638e-02
2.507029206046271e-03	-1.445893e-02
2.513890940919843e-03	-9.192984e-03
2.525003263001774e-03	-2.124517e-03
2.536733138357505e-03	3.759314e-03
2.547906233400274e-03	7.985109e-03
2.561839028319357e-03	1.183370e-02
2.578799098688730e-03	1.511025e-02
2.598799098688730e-03	1.765053e-02
2.618799098688729e-03	1.923556e-02
2.638799098688728e-03	2.018333e-02
2.658799098688727e-03	2.073685e-02
2.678799098688726e-03	2.104650e-02
2.698799098688726e-03	2.120535e-02
2.718799098688725e-03	2.127622e-02
2.730399999999997e-03	2.129069e-02
2.736399999999962e-03	2.128786e-02
2.744299999999915e-03	2.128052e-02
2.750099999999998e-03	2.127201e-02
2.750109999999997e-03	2.127185e-02
2.750129999999996e-03	2.127081e-02
2.750159999999998e-03	2.126586e-02
2.750199999999998e-03	2.125404e-02
2.750203999999999e-03	2.125186e-02
2.750211999999998e-03	2.124709e-02
2.750227999999997e-03	2.123599e-02
2.750254829090401e-03	2.121432e-02
2.750283905380266e-03	2.118796e-02
2.750321289484239e-03	2.115162e-02
2.750375023655188e-03	2.109789e-02
2.753706542254014e-03	1.789071e-02
2.757145529194736e-03	1.488687e-02
2.764023503076179e-03	9.610497e-03
2.775136588604361e-03	2.554328e-03
2.787145254231502e-03	-3.448732e-03
2.798301467864701e-03	-7.651009e-03
2.812037055719495e-03	-1.142904e-02
2.828826143725739e-03	-1.466649e-02
2.848826143725738e-03	-1.720949e-02
2.868826143725738e-03	-1.879942e-02
2.888826143725737e-03	-1.975088e-02
2.908826143725736e-03	-2.030732e-02
2.928826143725735e-03	-2.061943e-02
2.948826143725734e-03	-2.078045e-02
2.968826143725734e-03	-2.085340e-02
2.980299999999998e-03	-2.086888e-02
2.986299999999963e-03	-2.086666e-02
2.994199999999916e-03	-2.086012e-02
2.999999999999999e-03	-2.085218e-02
3.000010000000001e-03	-2.085202e-02
3.000030000000001e-03	-2.085098e-02
3.000059999999999e-03	-2.084604e-02
3.000099999999999e-03	-2.083422e-02
3.000104000000000e-03	-2.083204e-02
3.000111999999999e-03	-2.082727e-02
3.000127999999998e-03	-2.081617e-02
3.000154766527468e-03	-2.079456e-02
3.000183807046052e-03	-2.076823e-02
3.000221089182371e-03	-2.073201e-02
3.000274702922391e-03	-2.067840e-02
3.003598754803685e-03	-1.747837e-02
3.007030034165022e-03	-1.448060e-02
3.013892592887698e-03	-9.214126e-03
3.025004953648564e-03	-2.146293e-03
3.036749097117934e-03	3.743658e-03
3.047921309097975e-03	7.968230e-03
3.061844451377749e-03	1.181330e-02
3.078795874239964e-03	1.508783e-02
3.098795874239963e-03	1.762822e-02
3.118795874239962e-03	1.921348e-02
3.138795874239961e-03	2.016143e-02
3.158795874239961e-03	2.071509e-02
3.178795874239960e-03	2.102486e-02
3.198795874239959e-03	2.118382e-02
3.218795874239958e-03	2.125479e-02
3.230399999999998e-03	2.126931e-02
3.236399999999962e-03	2.126650e-02
3.244299999999915e-03	2.125920e-02
3.250099999999999e-03	2.125072e-02
3.250109999999997e-03	2.125056e-02
3.250129999999997e-03	2.124951e-02
3.250159999999998e-03	2.124457e-02
3.250199999999998e-03	2.123275e-02
3.250204000000000e-03	2.123056e-02
3.250211999999999e-03	2.122580e-02
3.250227999999997e-03	2.121470e-02
3.250254825916000e-03	2.119303e-02
3.250283900391091e-03	2.116666e-02
3.250321279320310e-03	2.113033e-02
3.250375007379704e-03	2.107661e-02
3.253706147062167e-03	1.786979e-02
3.257144742863420e-03	1.486625e-02
3.264021934465924e-03	9.590385e-03
3.275134983206505e-03	2.533624e-03
3.287130351719215e-03	-3.463774e-03
3.298287353067596e-03	-7.667159e-03
3.312032766036036e-03	-1.144864e-02
3.328830108952116e-03	-1.468796e-02
3.348830108952115e-03	-1.723079e-02
3.368830108952114e-03	-1.882047e-02
3.388830108952114e-03	-1.977174e-02
3.408830108952113e-03	-2.032804e-02
3.428830108952112e-03	-2.064003e-02
3.448830108952111e-03	-2.080094e-02
3.468830108952110e-03	-2.087379e-02
3.480299999999999e-03	-2.088922e-02
3.486299999999963e-03	-2.088698e-02
3.494199999999916e-03	-2.088040e-02
3.500000000000000e-03	-2.087244e-02
3.500010000000001e-03	-2.087228e-02
3.500030000000001e-03	-2.087124e-02
3.500059999999999e-03	-2.086630e-02
3.500099999999999e-03	-2.085447e-02
3.500104000000000e-03	-2.085229e-02
3.500112000000000e-03	-2.084753e-02
3.500127999999998e-03	-2.083643e-02
3.500154769553111e-03	-2.081482e-02
3.500183811801876e-03	-2.078849e-02
3.500221098868574e-03	-2.075225e-02
3.500274718431898e-03	-2.069864e-02
3.503599131357987e-03	-1.749826e-02
3.507030783410719e-03	-1.450020e-02
3.513894087516185e-03	-9.233256e-03
3.525006483275004e-03	-2.165996e-03
3.536763523377198e-03	3.729485e-03
3.547934938962320e-03	7.952953e-03
3.561849316329514e-03	1.179483e-02
3.578792913637475e-03	1.506755e-02
3.598792913637475e-03	1.760804e-02
3.618792913637474e-03	1.919350e-02
3.638792913637473e-03	2.014161e-02
3.658792913637472e-03	2.069540e-02
3.678792913637471e-03	2.100528e-02
3.698792913637471e-03	2.116434e-02
3.718792913637470e-03	2.123539e-02
3.730399999999998e-03	2.124997e-02
3.736399999999963e-03	2.124718e-02
3.744299999999916e-03	2.123991e-02
3.750099999999999e-03	2.123145e-02
3.750109999999997e-03	2.123129e-02
3.750129999999997e-03	2.123025e-02
3.750159999999999e-03	2.122530e-02
3.750199999999999e-03	2.121348e-02
3.750204000000000e-03	2.121129e-02
3.750211999999999e-03	2.120653e-02
3.750227999999998e-03	2.119543e-02
3.750254823043395e-03	2.117377e-02
3.750283895876224e-03	2.114740e-02
3.750321270122755e-03	2.111108e-02
3.750374992651719e-03	2.105735e-02
3.753705789447496e-03	1.785087e-02
3.757144031301202e-03	1.484760e-02
3.764020515008612e-03	9.572186e-03
3.775133530462230e-03	2.514891e-03
3.787116855626032e-03	-3.477377e-03
3.798274571914950e-03	-7.681768e-03
3.812028846671190e-03	-1.146637e-02
3.828833657243482e-03	-1.470737e-02
3.848833657243481e-03	-1.725007e-02
3.868833657243480e-03	-1.883952e-02
3.888833657243480e-03	-1.979062e-02
3.908833657243479e-03	-2.034679e-02
3.928833657243478e-03	-2.065866e-02
3.948833657243477e-03	-2.081948e-02
