time	V(vout)	V(n002)
Step Information: X=1  (Run: 1/5)
1.874492190275866e-03	-1.101158e-01	2.963808e-01
1.894492190275866e-03	-1.125729e-01	2.951976e-01
1.914492190275865e-03	-1.137125e-01	2.940192e-01
1.934492190275864e-03	-1.141302e-01	2.928455e-01
1.954492190275863e-03	-1.141527e-01	2.916764e-01
1.974492190275862e-03	-1.139772e-01	2.905112e-01
1.980000000000003e-03	-1.139015e-01	2.901912e-01
1.992084380551595e-03	-1.137029e-01	2.894905e-01
2.000000000000002e-03	-1.135592e-01	2.890326e-01
2.000002702481560e-03	-1.135591e-01	2.865925e-01
2.000008107444676e-03	-1.135589e-01	2.773705e-01
2.000018917370908e-03	-1.135573e-01	2.442916e-01
2.000040537223371e-03	-1.135469e-01	1.499589e-01
2.000066514035847e-03	-1.135134e-01	1.346877e-02
2.000099999999998e-03	-1.134410e-01	-1.772136e-01
2.000103348596412e-03	-1.134288e-01	-1.944264e-01
2.000110045789243e-03	-1.134024e-01	-2.231514e-01
2.000123440174903e-03	-1.133414e-01	-2.602859e-01
2.000150228946222e-03	-1.131991e-01	-2.958147e-01
2.000177750888916e-03	-1.130336e-01	-3.079602e-01
2.000214349849792e-03	-1.127956e-01	-3.105551e-01
2.000261520917257e-03	-1.124785e-01	-3.109480e-01
2.001676652941164e-03	-1.030783e-01	-3.108719e-01
2.003186127100001e-03	-9.356391e-02	-3.107781e-01
2.006205075417676e-03	-7.599157e-02	-3.105904e-01
2.012242972053026e-03	-4.531011e-02	-3.102156e-01
2.021223970624958e-03	-7.620054e-03	-3.096588e-01
2.030374557029809e-03	2.261827e-02	-3.090925e-01
2.039330132869267e-03	4.496735e-02	-3.085393e-01
2.050887611153521e-03	6.605896e-02	-3.078271e-01
2.064749875320907e-03	8.363999e-02	-3.069750e-01
2.081898447950405e-03	9.756587e-02	-3.059242e-01
2.101655427681121e-03	1.070808e-01	-3.047179e-01
2.121655427681120e-03	1.123654e-01	-3.035014e-01
2.141655427681119e-03	1.150603e-01	-3.022898e-01
2.161655427681118e-03	1.163253e-01	-3.010831e-01
2.181655427681117e-03	1.168068e-01	-2.998811e-01
2.201655427681116e-03	1.168594e-01	-2.986840e-01
2.221655427681116e-03	1.166925e-01	-2.974910e-01
2.230099999999999e-03	1.165777e-01	-2.969885e-01
2.242532566086679e-03	1.163647e-01	-2.962509e-01
2.250099999999998e-03	1.162230e-01	-2.958035e-01
2.250109999999996e-03	1.162219e-01	-2.717436e-01
2.250129999999996e-03	1.162146e-01	-2.003047e-01
2.250159999999998e-03	1.161811e-01	-5.382816e-02
2.250199999999997e-03	1.161010e-01	1.700684e-01
2.250203999999999e-03	1.160863e-01	1.899976e-01
2.250211999999998e-03	1.160541e-01	2.222697e-01
2.250227999999996e-03	1.159792e-01	2.621416e-01
2.250254834041426e-03	1.158329e-01	2.921774e-01
2.250283913119148e-03	1.156549e-01	3.019884e-01
2.250321305869579e-03	1.154097e-01	3.039203e-01
2.250375047877506e-03	1.150472e-01	3.041847e-01
2.251987308115311e-03	1.043791e-01	3.040910e-01
2.253707052368971e-03	9.365954e-02	3.039865e-01
2.257146540876290e-03	7.407042e-02	3.037774e-01
2.264025517890924e-03	4.023497e-02	3.033597e-01
2.273044821139950e-03	3.962280e-03	3.028129e-01
2.282227589522682e-03	-2.490571e-02	3.022572e-01
2.291037346240941e-03	-4.577425e-02	3.017250e-01
2.303090884992413e-03	-6.658567e-02	3.009986e-01
2.317010256066759e-03	-8.320036e-02	3.001620e-01
2.334699370361903e-03	-9.657850e-02	2.991022e-01
2.354540510142587e-03	-1.054213e-01	2.979178e-01
2.374540510142586e-03	-1.102622e-01	2.967285e-01
2.394540510142585e-03	-1.127144e-01	2.955439e-01
2.414540510142584e-03	-1.138511e-01	2.943641e-01
2.434540510142583e-03	-1.142669e-01	2.931890e-01
2.454540510142583e-03	-1.142881e-01	2.920186e-01
2.474540510142582e-03	-1.141118e-01	2.908520e-01
2.480000000000000e-03	-1.140366e-01	2.905344e-01
2.492181020285145e-03	-1.138359e-01	2.898273e-01
2.499999999999999e-03	-1.136937e-01	2.893746e-01
2.500008973684773e-03	-1.136928e-01	2.691647e-01
2.500026921054322e-03	-1.136863e-01	2.063892e-01
2.500062815793420e-03	-1.136465e-01	3.171329e-02
2.500099999999998e-03	-1.135724e-01	-1.763714e-01
2.500103718420656e-03	-1.135587e-01	-1.951430e-01
2.500111155261973e-03	-1.135292e-01	-2.259727e-01
2.500126028944605e-03	-1.134601e-01	-2.643247e-01
2.500155776309868e-03	-1.132987e-01	-2.989280e-01
2.500182956683226e-03	-1.131328e-01	-3.086551e-01
2.500222122070180e-03	-1.128759e-01	-3.103691e-01
2.500271736277870e-03	-1.125414e-01	-3.106186e-01
2.501760162508585e-03	-1.026701e-01	-3.105250e-01
2.503347817154684e-03	-9.270622e-02	-3.104264e-01
2.506523126446881e-03	-7.437649e-02	-3.102293e-01
2.512873745031275e-03	-4.249851e-02	-3.098355e-01
2.521855810669299e-03	-5.394816e-03	-3.092793e-01
2.531005457132592e-03	2.429198e-02	-3.087137e-01
2.539904711988020e-03	4.607279e-02	-3.081647e-01
2.551745020956814e-03	6.722199e-02	-3.074359e-01
2.565665150942070e-03	8.444258e-02	-3.065814e-01
2.583117918155468e-03	9.818059e-02	-3.055134e-01
2.602952185096579e-03	1.074014e-01	-3.043039e-01
2.622952185096578e-03	1.124719e-01	-3.030891e-01
2.642952185096577e-03	1.150462e-01	-3.018792e-01
2.662952185096577e-03	1.162453e-01	-3.006741e-01
2.682952185096576e-03	1.166909e-01	-2.994738e-01
2.702952185096575e-03	1.167241e-01	-2.982783e-01
2.722952185096574e-03	1.165481e-01	-2.970868e-01
2.730099999999999e-03	1.164487e-01	-2.966621e-01
2.745165038454799e-03	1.161885e-01	-2.957695e-01
2.750099999999998e-03	1.160952e-01	-2.954779e-01
2.750109999999997e-03	1.160940e-01	-2.714182e-01
2.750129999999996e-03	1.160868e-01	-1.999794e-01
2.750159999999998e-03	1.160533e-01	-5.350289e-02
2.750199999999998e-03	1.159732e-01	1.703935e-01
2.750203999999999e-03	1.159585e-01	1.903227e-01
2.750211999999998e-03	1.159263e-01	2.225948e-01
2.750227999999997e-03	1.158514e-01	2.624674e-01
2.750254830533583e-03	1.157051e-01	2.925012e-01
2.750283907605958e-03	1.155271e-01	3.023128e-01
2.750321294637200e-03	1.152820e-01	3.042453e-01
2.750375029885715e-03	1.149196e-01	3.045098e-01
2.751987087341139e-03	1.042528e-01	3.044161e-01
2.753706615293592e-03	9.353446e-02	3.043115e-01
2.757145671198495e-03	7.394744e-02	3.041022e-01
2.764023783008301e-03	4.011532e-02	3.036841e-01
2.773043324797605e-03	3.840402e-03	3.031367e-01
2.782225997694853e-03	-2.502842e-02	3.025804e-01
2.791035899031402e-03	-4.589632e-02	3.020477e-01
2.803104720218077e-03	-6.673015e-02	3.013196e-01
2.817029806235067e-03	-8.334455e-02	3.004817e-01
2.834735394842587e-03	-9.672436e-02	2.994198e-01
2.854584062291957e-03	-1.055609e-01	2.982337e-01
2.874584062291956e-03	-1.103946e-01	2.970431e-01
2.894584062291955e-03	-1.128425e-01	2.958573e-01
2.914584062291954e-03	-1.139764e-01	2.946762e-01
2.934584062291953e-03	-1.143906e-01	2.934999e-01
2.954584062291953e-03	-1.144107e-01	2.923282e-01
2.974584062291952e-03	-1.142336e-01	2.911603e-01
2.980000000000000e-03	-1.141588e-01	2.908450e-01
2.992268124583884e-03	-1.139563e-01	2.901321e-01
2.999999999999999e-03	-1.138154e-01	2.896835e-01
3.000010000000001e-03	-1.138142e-01	2.656235e-01
3.000030000000001e-03	-1.138071e-01	1.941840e-01
3.000059999999999e-03	-1.137735e-01	4.770783e-02
3.000099999999999e-03	-1.136935e-01	-1.761858e-01
3.000104000000000e-03	-1.136787e-01	-1.961147e-01
3.000111999999999e-03	-1.136465e-01	-2.283864e-01
3.000127999999998e-03	-1.135716e-01	-2.682714e-01
3.000154767987907e-03	-1.134257e-01	-2.982682e-01
3.000183809301938e-03	-1.132481e-01	-3.080917e-01
3.000221094338035e-03	-1.130036e-01	-3.100354e-01
3.000274709094884e-03	-1.126421e-01	-3.103030e-01
3.001883151800326e-03	-1.019992e-01	-3.102081e-01
3.003598824019463e-03	-9.130348e-02	-3.101017e-01
3.007030168457742e-03	-7.175414e-02	-3.098889e-01
3.013892857334298e-03	-3.798187e-02	-3.094638e-01
3.022916833379970e-03	-1.667015e-03	-3.089057e-01
3.032097789283927e-03	2.721617e-02	-3.083389e-01
3.040910290238712e-03	4.807281e-02	-3.077959e-01
3.053248025725017e-03	6.929916e-02	-3.070374e-01
3.067273687936283e-03	8.590806e-02	-3.061776e-01
3.085269953104902e-03	9.931550e-02	-3.050778e-01
3.105251969707533e-03	1.080413e-01	-3.038611e-01
3.125251969707532e-03	1.127510e-01	-3.026480e-01
3.145251969707531e-03	1.151216e-01	-3.014399e-01
3.165251969707530e-03	1.162093e-01	-3.002365e-01
3.185251969707530e-03	1.165942e-01	-2.990379e-01
3.205251969707529e-03	1.165943e-01	-2.978442e-01
3.225251969707528e-03	1.164027e-01	-2.966543e-01
3.230100000000000e-03	1.163328e-01	-2.963666e-01
3.242896060584925e-03	1.161147e-01	-2.956090e-01
3.250099999999999e-03	1.159798e-01	-2.951831e-01
3.250109999999997e-03	1.159787e-01	-2.711237e-01
3.250129999999997e-03	1.159715e-01	-1.996851e-01
3.250159999999998e-03	1.159379e-01	-5.320856e-02
3.250199999999998e-03	1.158579e-01	1.706877e-01
3.250204000000000e-03	1.158431e-01	1.906168e-01
3.250211999999999e-03	1.158109e-01	2.228889e-01
3.250227999999997e-03	1.157360e-01	2.627621e-01
3.250254827358516e-03	1.155898e-01	2.927940e-01
3.250283902615683e-03	1.154118e-01	3.026063e-01
3.250321284471603e-03	1.151667e-01	3.045394e-01
3.250375013601894e-03	1.148043e-01	3.048041e-01
3.251986887510650e-03	1.041387e-01	3.047103e-01
3.253706219679988e-03	9.342155e-02	3.046055e-01
3.257144884018667e-03	7.383639e-02	3.043961e-01
3.264022212696022e-03	4.000725e-02	3.039777e-01
3.273041970866017e-03	3.730271e-03	3.034297e-01
3.282224557329842e-03	-2.513934e-02	3.028728e-01
3.291034589671858e-03	-4.600669e-02	3.023396e-01
3.303117202216651e-03	-6.686076e-02	3.016100e-01
3.317047445819676e-03	-8.347492e-02	3.007710e-01
3.334767905519058e-03	-9.685625e-02	2.997072e-01
3.354623371087207e-03	-1.056871e-01	2.985195e-01
3.374623371087206e-03	-1.105145e-01	2.973278e-01
3.394623371087205e-03	-1.129583e-01	2.961408e-01
3.414623371087205e-03	-1.140899e-01	2.949586e-01
3.434623371087204e-03	-1.145025e-01	2.937811e-01
3.454623371087203e-03	-1.145216e-01	2.926084e-01
3.474623371087202e-03	-1.143438e-01	2.914394e-01
3.480000000000000e-03	-1.142693e-01	2.911260e-01
3.492346742174385e-03	-1.140652e-01	2.904079e-01
3.500000000000000e-03	-1.139255e-01	2.899635e-01
3.500010000000001e-03	-1.139244e-01	2.659034e-01
3.500030000000001e-03	-1.139172e-01	1.944640e-01
3.500059999999999e-03	-1.138836e-01	4.798781e-02
3.500099999999999e-03	-1.138036e-01	-1.759060e-01
3.500104000000000e-03	-1.137889e-01	-1.958348e-01
3.500112000000000e-03	-1.137567e-01	-2.281066e-01
3.500127999999998e-03	-1.136818e-01	-2.679910e-01
3.500154771012683e-03	-1.135359e-01	-2.979896e-01
3.500183814056240e-03	-1.133581e-01	-3.078125e-01
3.500221104024103e-03	-1.131137e-01	-3.097557e-01
3.500274724606966e-03	-1.127521e-01	-3.100232e-01
3.501883342092890e-03	-1.021080e-01	-3.099282e-01
3.503599200744539e-03	-9.141125e-02	-3.098219e-01
3.507030918047837e-03	-7.186009e-02	-3.096093e-01
3.513894352654437e-03	-3.808493e-02	-3.091846e-01
3.522918106422156e-03	-1.772032e-03	-3.086270e-01
3.532099145967398e-03	2.711046e-02	-3.080606e-01
3.540911520262011e-03	4.796764e-02	-3.075182e-01
3.553236415619040e-03	6.917530e-02	-3.067612e-01
3.567257274570423e-03	8.578447e-02	-3.059024e-01
3.585239626698152e-03	9.919066e-02	-3.048044e-01
3.605215237794064e-03	1.079217e-01	-3.035892e-01
3.625215237794063e-03	1.126373e-01	-3.023773e-01
3.645215237794062e-03	1.150116e-01	-3.011702e-01
3.665215237794062e-03	1.161015e-01	-2.999679e-01
3.685215237794061e-03	1.164877e-01	-2.987704e-01
3.705215237794060e-03	1.164888e-01	-2.975777e-01
3.725215237794059e-03	1.162979e-01	-2.963889e-01
3.730100000000000e-03	1.162276e-01	-2.960993e-01
3.742969524411863e-03	1.160085e-01	-2.953380e-01
3.750099999999999e-03	1.158751e-01	-2.949169e-01
3.750109999999997e-03	1.158739e-01	-2.708574e-01
3.750129999999997e-03	1.158667e-01	-1.994187e-01
3.750159999999999e-03	1.158332e-01	-5.294224e-02
3.750199999999999e-03	1.157532e-01	1.709539e-01
3.750204000000000e-03	1.157384e-01	1.908830e-01
3.750211999999999e-03	1.157062e-01	2.231551e-01
3.750227999999998e-03	1.156313e-01	2.630289e-01
3.750254824486824e-03	1.154850e-01	2.930591e-01
3.750283898102402e-03	1.153071e-01	3.028719e-01
3.750321275274356e-03	1.150620e-01	3.048055e-01
3.750374998871573e-03	1.146997e-01	3.050703e-01
3.751986706788051e-03	1.040352e-01	3.049765e-01
3.753705861898961e-03	9.331904e-02	3.048716e-01
3.757144172120780e-03	7.373562e-02	3.046620e-01
3.764020792564420e-03	3.990921e-02	3.042433e-01
3.773040747753635e-03	3.630421e-03	3.036948e-01
3.782223255896951e-03	-2.523986e-02	3.031375e-01
3.791033406809946e-03	-4.610668e-02	3.026038e-01
3.803128506970069e-03	-6.697902e-02	3.018728e-01
3.817063420393434e-03	-8.359294e-02	3.010328e-01
3.834797348794949e-03	-9.697562e-02	2.999672e-01
3.854658973360466e-03	-1.058013e-01	2.987781e-01
3.874658973360465e-03	-1.106229e-01	2.975854e-01
3.894658973360464e-03	-1.130631e-01	2.963974e-01
3.914658973360463e-03	-1.141926e-01	2.952142e-01
3.934658973360462e-03	-1.146038e-01	2.940357e-01
3.954658973360461e-03	-1.146220e-01	2.928619e-01
3.974658973360461e-03	-1.144435e-01	2.916919e-01
3.980000000000001e-03	-1.143694e-01	2.913803e-01
3.992417946720901e-03	-1.141637e-01	2.906574e-01
4.000000000000000e-03	-1.140252e-01	2.902167e-01
4.000010000000002e-03	-1.140240e-01	2.661568e-01
4.000030000000002e-03	-1.140168e-01	1.947174e-01
4.000060000000000e-03	-1.139833e-01	4.824114e-02
4.000099999999999e-03	-1.139033e-01	-1.756528e-01
4.000104000000001e-03	-1.138885e-01	-1.955816e-01
4.000112000000000e-03	-1.138563e-01	-2.278534e-01
4.000127999999999e-03	-1.137814e-01	-2.677373e-01
4.000154773749341e-03	-1.136355e-01	-2.977375e-01
4.000183818357667e-03	-1.134578e-01	-3.075598e-01
4.000221112787632e-03	-1.132133e-01	-3.095025e-01
4.000274738641667e-03	-1.128516e-01	-3.097699e-01
4.001883514262762e-03	-1.022065e-01	-3.096751e-01
4.003599541591928e-03	-9.150877e-02	-3.095688e-01
4.007031596250262e-03	-7.195596e-02	-3.093563e-01
4.013895705566928e-03	-3.817818e-02	-3.089319e-01
4.022919258930908e-03	-1.867054e-03	-3.083748e-01
4.032100374096320e-03	2.701481e-02	-3.078089e-01
4.040912633879346e-03	4.787246e-02	-3.072669e-01
4.053225898027632e-03	6.906319e-02	-3.065112e-01
4.067242406053623e-03	8.567262e-02	-3.056534e-01
4.085212157992079e-03	9.907766e-02	-3.045571e-01
4.105181969985314e-03	1.078135e-01	-3.033432e-01
4.125181969985313e-03	1.125344e-01	-3.021322e-01
4.145181969985312e-03	1.149120e-01	-3.009261e-01
4.165181969985311e-03	1.160039e-01	-2.997248e-01
4.185181969985310e-03	1.163914e-01	-2.985283e-01
4.205181969985310e-03	1.163934e-01	-2.973366e-01
4.225181969985309e-03	1.162031e-01	-2.961487e-01
4.230100000000001e-03	1.161324e-01	-2.958574e-01
4.243036060029366e-03	1.159123e-01	-2.950928e-01
4.250100000000000e-03	1.157803e-01	-2.946765e-01
4.250109999999998e-03	1.157792e-01	-2.706167e-01
4.250129999999998e-03	1.157720e-01	-1.991778e-01
4.250159999999999e-03	1.157384e-01	-5.270126e-02
4.250199999999999e-03	1.156584e-01	1.711948e-01
4.250204000000000e-03	1.156436e-01	1.911239e-01
4.250212000000000e-03	1.156114e-01	2.233959e-01
4.250227999999998e-03	1.155365e-01	2.632702e-01
4.250254821889853e-03	1.153903e-01	2.932989e-01
4.250283894021090e-03	1.152124e-01	3.031122e-01
4.250321266953686e-03	1.149673e-01	3.050462e-01
4.250374985547718e-03	1.146050e-01	3.053112e-01
4.251986543368624e-03	1.039415e-01	3.052173e-01
4.253705538377592e-03	9.322628e-02	3.051124e-01
4.257143528395527e-03	7.364443e-02	3.049026e-01
4.264019508431395e-03	3.982051e-02	3.044836e-01
4.273039642539490e-03	3.540069e-03	3.039347e-01
4.282222079786551e-03	-2.533082e-02	3.033769e-01
4.291032337992363e-03	-4.619716e-02	3.028428e-01
4.303138725477121e-03	-6.708602e-02	3.021105e-01
4.317077859841263e-03	-8.369972e-02	3.012696e-01
4.334823965139838e-03	-9.708361e-02	3.002025e-01
4.354691159762499e-03	-1.059046e-01	2.990121e-01
4.374691159762498e-03	-1.107210e-01	2.978185e-01
4.394691159762498e-03	-1.131579e-01	2.966295e-01
4.414691159762497e-03	-1.142854e-01	2.954454e-01
4.434691159762496e-03	-1.146955e-01	2.942660e-01
4.454691159762495e-03	-1.147128e-01	2.930913e-01
4.474691159762494e-03	-1.145337e-01	2.919204e-01
4.480000000000001e-03	-1.144599e-01	2.916104e-01
4.492482319524968e-03	-1.142529e-01	2.908832e-01
4.500000000000001e-03	-1.141153e-01	2.904459e-01
4.500010000000002e-03	-1.141142e-01	2.663860e-01
4.500030000000002e-03	-1.141070e-01	1.949466e-01
4.500060000000000e-03	-1.140734e-01	4.847037e-02
4.500100000000000e-03	-1.139934e-01	-1.754237e-01
4.500104000000001e-03	-1.139787e-01	-1.953525e-01
4.500112000000001e-03	-1.139465e-01	-2.276243e-01
4.500127999999999e-03	-1.138716e-01	-2.675077e-01
4.500154776225354e-03	-1.137256e-01	-2.975094e-01
4.500183822249398e-03	-1.135479e-01	-3.073313e-01
4.500221120716550e-03	-1.133034e-01	-3.092735e-01
4.500274751339791e-03	-1.129417e-01	-3.095407e-01
4.501883670037062e-03	-1.022957e-01	-3.094459e-01
4.503599849980815e-03	-9.159700e-02	-3.093398e-01
4.507032209868322e-03	-7.204270e-02	-3.091274e-01
4.513896929643334e-03	-3.826255e-02	-3.087033e-01
4.522920302263599e-03	-1.953032e-03	-3.081466e-01
4.532101485802634e-03	2.692827e-02	-3.075811e-01
4.540913642049085e-03	4.778635e-02	-3.070395e-01
4.553216371200652e-03	6.896175e-02	-3.062851e-01
4.567228938444145e-03	8.557139e-02	-3.054281e-01
4.585187280121913e-03	9.897541e-02	-3.043333e-01
4.605151842282842e-03	1.077156e-01	-3.031206e-01
4.625151842282842e-03	1.124413e-01	-3.019105e-01
4.645151842282841e-03	1.148219e-01	-3.007053e-01
4.665151842282840e-03	1.159156e-01	-2.995049e-01
4.685151842282839e-03	1.163043e-01	-2.983093e-01
4.705151842282838e-03	1.163070e-01	-2.971184e-01
4.725151842282838e-03	1.161173e-01	-2.959314e-01
4.730100000000001e-03	1.160463e-01	-2.956385e-01
4.743096315434309e-03	1.158254e-01	-2.948709e-01
4.750100000000000e-03	1.156946e-01	-2.944579e-01
4.750109999999998e-03	1.156934e-01	-2.703985e-01
4.750129999999998e-03	1.156862e-01	-1.989597e-01
4.750160000000000e-03	1.156526e-01	-5.248321e-02
4.750200000000000e-03	1.155726e-01	1.714127e-01
4.750204000000001e-03	1.155579e-01	1.913418e-01
4.750212000000000e-03	1.155257e-01	2.236139e-01
4.750227999999999e-03	1.154507e-01	2.634886e-01
4.750254819536601e-03	1.153045e-01	2.935159e-01
4.750283890322358e-03	1.151266e-01	3.033296e-01
4.750321259420334e-03	1.148816e-01	3.052641e-01
4.750374973479850e-03	1.145193e-01	3.055292e-01
4.751986395265390e-03	1.038567e-01	3.054353e-01
4.753705245169965e-03	9.314236e-02	3.053303e-01
4.757142944979111e-03	7.356192e-02	3.051204e-01
4.764018344597405e-03	3.974025e-02	3.047011e-01
4.773038641028047e-03	3.458320e-03	3.041518e-01
4.782221014036303e-03	-2.541311e-02	3.035936e-01
4.791031369537204e-03	-4.627902e-02	3.030591e-01
4.803147959175944e-03	-6.718281e-02	3.023257e-01
4.817090908852028e-03	-8.379631e-02	3.014840e-01
4.834848022612213e-03	-9.718129e-02	3.004154e-01
4.854720254512414e-03	-1.059981e-01	2.992239e-01
4.874720254512414e-03	-1.108097e-01	2.980294e-01
4.894720254512413e-03	-1.132437e-01	2.968396e-01
4.914720254512412e-03	-1.143695e-01	2.956546e-01
4.934720254512411e-03	-1.147784e-01	2.944744e-01
4.954720254512410e-03	-1.147950e-01	2.932988e-01
4.974720254512410e-03	-1.146154e-01	2.921271e-01
4.980000000000002e-03	-1.145418e-01	2.918186e-01
4.992540509024798e-03	-1.143335e-01	2.910875e-01
4.999900000000002e-03	-1.141988e-01	2.906594e-01
5.000000000000001e-03	-1.141969e-01	2.906533e-01
Step Information: X=5  (Run: 5/5)
0.000000000000000e+00	-2.068029e-02	2.872659e-01
9.999999998205888e-09	-2.068013e-02	2.632064e-01
2.999999999808711e-08	-2.067909e-02	1.917686e-01
5.999999999964367e-08	-2.067414e-02	4.529355e-02
9.999999999940612e-08	-2.066198e-02	-1.776452e-01
1.040000000007701e-07	-2.066014e-02	-1.985322e-01
1.120000000000287e-07	-2.065537e-02	-2.308054e-01
1.279999999985459e-07	-2.064428e-02	-2.706969e-01
1.547403759086241e-07	-2.062269e-02	-3.006763e-01
1.837659390283020e-07	-2.059638e-02	-3.105035e-01
2.210054646199777e-07	-2.056019e-02	-3.124513e-01
2.745688759825393e-07	-2.050664e-02	-3.127200e-01
3.595500380360744e-06	-1.730934e-02	-3.125175e-01
7.023558707464073e-06	-1.431388e-02	-3.123033e-01
1.387967536166726e-05	-9.051135e-03	-3.118755e-01
2.499173621667641e-05	-1.977848e-03	-3.111833e-01
3.662499969703595e-05	3.864912e-03	-3.104601e-01
4.780414048612819e-05	8.099360e-03	-3.097668e-01
6.180106784255471e-05	1.197184e-02	-3.089011e-01
7.881941805172599e-05	1.526227e-02	-3.078518e-01
9.881941805172517e-05	1.780210e-02	-3.066230e-01
1.188194180517244e-04	1.938576e-02	-3.053990e-01
1.388194180517235e-04	2.033246e-02	-3.041798e-01
1.588194180517227e-04	2.088509e-02	-3.029655e-01
1.788194180517219e-04	2.119397e-02	-3.017561e-01
1.988194180517211e-04	2.135212e-02	-3.005515e-01
2.188194180517203e-04	2.142234e-02	-2.993511e-01
2.303999999999987e-04	2.143643e-02	-2.986579e-01
2.363999999999630e-04	2.143342e-02	-2.982998e-01
2.442999999999161e-04	2.142586e-02	-2.978288e-01
2.500999999999996e-04	2.141718e-02	-2.974838e-01
2.501100000000013e-04	2.141702e-02	-2.734255e-01
2.501300000000012e-04	2.141597e-02	-2.019895e-01
2.501599999999993e-04	2.141103e-02	-5.551399e-02
2.501999999999990e-04	2.139921e-02	1.683868e-01
2.502040000000004e-04	2.139702e-02	1.883171e-01
2.502119999999997e-04	2.139225e-02	2.205911e-01
2.502279999999982e-04	2.138116e-02	2.604608e-01
2.502548507212904e-04	2.135947e-02	2.905056e-01
2.502839393766464e-04	2.133308e-02	3.003120e-01
2.503213587450280e-04	2.129671e-02	3.022400e-01
2.503751345638641e-04	2.124293e-02	3.025034e-01
2.537092353317207e-04	1.803330e-02	3.023061e-01
2.571508877372529e-04	1.502737e-02	3.020981e-01
2.640341925483139e-04	9.747605e-03	3.016827e-01
2.751475288457830e-04	2.695447e-03	3.010130e-01
2.872464821012423e-04	-3.346003e-03	3.002855e-01
2.983973927468270e-04	-7.540794e-03	2.996166e-01
3.120651262274281e-04	-1.129513e-02	2.987989e-01
3.287978860158497e-04	-1.451997e-02	2.978009e-01
3.487978860158489e-04	-1.706411e-02	2.966123e-01
3.687978860158481e-04	-1.865582e-02	2.954282e-01
3.887978860158472e-04	-1.960859e-02	2.942488e-01
4.087978860158464e-04	-2.016606e-02	2.930742e-01
4.287978860158456e-04	-2.047902e-02	2.919042e-01
4.487978860158448e-04	-2.064077e-02	2.907389e-01
4.687978860158440e-04	-2.071436e-02	2.895778e-01
4.802999999999995e-04	-2.073023e-02	2.889117e-01
4.862999999999638e-04	-2.072819e-02	2.885653e-01
4.941999999999169e-04	-2.072187e-02	2.881097e-01
5.000000000000004e-04	-2.071408e-02	2.877760e-01
5.000099999999986e-04	-2.071393e-02	2.637165e-01
5.000299999999985e-04	-2.071288e-02	1.922788e-01
5.000600000000001e-04	-2.070794e-02	4.580371e-02
5.000999999999999e-04	-2.069612e-02	-1.780925e-01
5.001040000000012e-04	-2.069394e-02	-1.980223e-01
5.001120000000005e-04	-2.068917e-02	-2.302955e-01
5.001279999999990e-04	-2.067808e-02	-2.701859e-01
5.001547458935406e-04	-2.065649e-02	-3.001686e-01
5.001837746122090e-04	-2.063017e-02	-3.099948e-01
5.002210231274951e-04	-2.059398e-02	-3.119416e-01
5.002745971569890e-04	-2.054042e-02	-3.122101e-01
5.035961869855783e-04	-1.734273e-02	-3.120078e-01
5.070249248731520e-04	-1.434695e-02	-3.117939e-01
5.138824006482995e-04	-9.083719e-03	-3.113667e-01
5.249945228240106e-04	-2.011963e-03	-3.106757e-01
5.366504015100367e-04	3.840086e-03	-3.099522e-01
5.478281097212913e-04	8.072256e-03	-3.092602e-01
5.618102224067313e-04	1.193896e-02	-3.083968e-01
5.788149696766519e-04	1.522595e-02	-3.073500e-01
5.988149696766511e-04	1.776573e-02	-3.061232e-01
6.188149696766503e-04	1.934961e-02	-3.049012e-01
6.388149696766494e-04	2.029650e-02	-3.036840e-01
6.588149696766486e-04	2.084930e-02	-3.024717e-01
6.788149696766478e-04	2.115834e-02	-3.012642e-01
6.988149696766470e-04	2.131665e-02	-3.000616e-01
7.188149696766462e-04	2.138701e-02	-2.988632e-01
7.303999999999991e-04	2.140119e-02	-2.981708e-01
7.363999999999635e-04	2.139823e-02	-2.978133e-01
7.442999999999166e-04	2.139072e-02	-2.973431e-01
7.501000000000001e-04	2.138207e-02	-2.969986e-01
7.501100000000017e-04	2.138192e-02	-2.729403e-01
7.501300000000016e-04	2.138087e-02	-2.015042e-01
7.501599999999997e-04	2.137593e-02	-5.502871e-02
7.501999999999995e-04	2.136410e-02	1.688718e-01
7.502040000000008e-04	2.136192e-02	1.888022e-01
7.502120000000001e-04	2.135715e-02	2.210761e-01
7.502279999999986e-04	2.134605e-02	2.609468e-01
7.502548454911759e-04	2.132437e-02	2.909886e-01
7.502839311567984e-04	2.129799e-02	3.007959e-01
7.503213419981815e-04	2.126163e-02	3.027249e-01
7.503751077465697e-04	2.120786e-02	3.029885e-01
7.537085841467332e-04	1.799882e-02	3.027909e-01
7.571495920436766e-04	1.499339e-02	3.025827e-01
7.640316078375599e-04	9.714449e-03	3.021666e-01
7.751448834906159e-04	2.661322e-03	3.014959e-01
7.872220587199601e-04	-3.370878e-03	3.007685e-01
7.983742412539831e-04	-7.567468e-03	3.000984e-01
8.120585249544211e-04	-1.132756e-02	2.992785e-01
8.288049162255874e-04	-1.455544e-02	2.982781e-01
8.488049162255866e-04	-1.709929e-02	2.970876e-01
8.688049162255858e-04	-1.869056e-02	2.959015e-01
8.888049162255850e-04	-1.964301e-02	2.947203e-01
9.088049162255842e-04	-2.020023e-02	2.935438e-01
